2022-09-11T19:55:13, 107
2022-09-11T20:00:35, 88
2022-09-11T20:05:08, 104
2022-09-11T20:10:52, 88
2022-09-11T20:15:31, 102
2022-09-11T20:20:36, 106
2022-09-11T20:25:37, 100
2022-09-11T20:30:28, 93
2022-09-11T20:35:13, 97
2022-09-11T20:40:49, 98
2022-09-11T20:45:49, 99
2022-09-11T20:50:13, 98
2022-09-11T20:55:29, 99
2022-09-11T21:00:15, 101
2022-09-11T21:05:46, 93
2022-09-11T21:10:43, 98
2022-09-11T21:15:28, 107
2022-09-11T21:20:17, 98
2022-09-11T21:25:36, 97
2022-09-11T21:30:16, 105
2022-09-11T21:35:59, 87
2022-09-11T21:40:53, 105
2022-09-11T21:45:50, 96
2022-09-11T21:50:04, 100
2022-09-11T21:55:43, 100
2022-09-11T22:00:12, 104
2022-09-11T22:05:15, 98
2022-09-11T22:10:10, 96
2022-09-11T22:15:31, 106
2022-09-11T22:20:46, 88
2022-09-11T22:25:11, 100
2022-09-11T22:30:28, 93
2022-09-11T22:35:26, 96
2022-09-11T22:40:19, 110
2022-09-11T22:45:03, 99
2022-09-11T22:50:37, 100
2022-09-11T22:55:03, 91
2022-09-11T23:00:40, 96
2022-09-11T23:05:14, 100
2022-09-11T23:10:21, 101
2022-09-11T23:15:14, 103
2022-09-11T23:20:40, 100
2022-09-11T23:25:24, 102
2022-09-11T23:30:04, 102
2022-09-11T23:35:09, 90
2022-09-11T23:40:59, 100
2022-09-11T23:45:20, 103
2022-09-11T23:50:23, 102
2022-09-11T23:55:50, 98
2022-09-12T00:00:57, 95
2022-09-12T00:05:48, 94
2022-09-12T00:10:45, 99
2022-09-12T00:15:50, 105
2022-09-12T00:20:07, 90
2022-09-12T00:25:24, 96
2022-09-12T00:30:29, 94
2022-09-12T00:35:02, 103
2022-09-12T00:40:52, 97
2022-09-12T00:45:50, 97
2022-09-12T00:50:41, 98
2022-09-12T00:55:07, 102
2022-09-12T01:00:50, 98
2022-09-12T01:05:07, 84
2022-09-12T01:10:04, 102
2022-09-12T01:15:31, 102
2022-09-12T01:20:55, 98
2022-09-12T01:25:47, 94
2022-09-12T01:30:27, 101
2022-09-12T01:35:11, 101
2022-09-12T01:40:07, 97
2022-09-12T01:45:01, 98
2022-09-12T01:50:45, 95
2022-09-12T01:55:55, 99
2022-09-12T02:00:22, 92
2022-09-12T02:05:21, 102
2022-09-12T02:10:30, 95
2022-09-12T02:15:53, 101
2022-09-12T02:20:40, 92
2022-09-12T02:25:27, 97
2022-09-12T02:30:28, 99
2022-09-12T02:35:47, 91
2022-09-12T02:40:20, 100
2022-09-12T02:45:01, 98
2022-09-12T02:50:52, 91
2022-09-12T02:55:31, 93
2022-09-12T03:00:13, 103
2022-09-12T03:05:45, 104
2022-09-12T03:10:05, 99
2022-09-12T03:15:49, 102
2022-09-12T03:20:42, 101
2022-09-12T03:25:56, 101
2022-09-12T03:30:10, 106
2022-09-12T03:35:10, 92
2022-09-12T03:40:49, 103
2022-09-12T03:45:56, 98
2022-09-12T03:50:42, 98
2022-09-12T03:55:40, 98
2022-09-12T04:00:14, 98
2022-09-12T04:05:32, 93
2022-09-12T04:10:51, 100
2022-09-12T04:15:49, 108
2022-09-12T04:20:04, 99
2022-09-12T04:25:52, 99
2022-09-12T04:30:26, 96
2022-09-12T04:35:40, 99
2022-09-12T04:40:22, 102
2022-09-12T04:45:06, 98
2022-09-12T04:50:48, 97
2022-09-12T04:55:06, 102
2022-09-12T05:00:48, 95
2022-09-12T05:05:56, 101
2022-09-12T05:10:06, 104
2022-09-12T05:15:45, 106
2022-09-12T05:20:39, 99
2022-09-12T05:25:52, 106
2022-09-12T05:30:48, 105
2022-09-12T05:35:03, 95
2022-09-12T05:40:54, 93
2022-09-12T05:45:23, 98
2022-09-12T05:50:50, 105
2022-09-12T05:55:02, 99
2022-09-12T06:00:55, 96
2022-09-12T06:05:05, 107
2022-09-12T06:10:19, 101
2022-09-12T06:15:05, 88
2022-09-12T06:20:51, 101
2022-09-12T06:25:11, 102
2022-09-12T06:30:28, 101
2022-09-12T06:35:22, 102
2022-09-12T06:40:22, 99
2022-09-12T06:45:57, 93
2022-09-12T06:50:30, 98
2022-09-12T06:55:40, 95
2022-09-12T07:00:37, 95
2022-09-12T07:05:54, 93
2022-09-12T07:10:38, 102
2022-09-12T07:15:46, 100
2022-09-12T07:20:15, 97
2022-09-12T07:25:24, 96
2022-09-12T07:30:26, 99
2022-09-12T07:35:37, 105
2022-09-12T07:40:33, 89
2022-09-12T07:45:21, 101
2022-09-12T07:50:50, 97
2022-09-12T07:55:06, 90
2022-09-12T08:00:19, 90
2022-09-12T08:05:09, 95
2022-09-12T08:10:44, 101
2022-09-12T08:15:20, 101
2022-09-12T08:20:11, 95
2022-09-12T08:25:27, 105
2022-09-12T08:30:24, 107
2022-09-12T08:35:42, 101
2022-09-12T08:40:56, 97
2022-09-12T08:45:15, 105
2022-09-12T08:50:32, 103
2022-09-12T08:55:45, 104
2022-09-12T09:00:47, 96
2022-09-12T09:05:39, 85
2022-09-12T09:10:20, 110
2022-09-12T09:15:34, 91
2022-09-12T09:20:03, 99
2022-09-12T09:25:34, 111
2022-09-12T09:30:34, 101
2022-09-12T09:35:10, 104
2022-09-12T09:40:08, 92
2022-09-12T09:45:05, 91
2022-09-12T09:50:19, 97
2022-09-12T09:55:55, 105
2022-09-12T10:00:02, 98
2022-09-12T10:05:53, 96
2022-09-12T10:10:55, 100
2022-09-12T10:15:08, 105
2022-09-12T10:20:59, 92
2022-09-12T10:25:59, 93
2022-09-12T10:30:48, 96
2022-09-12T10:35:44, 105
2022-09-12T10:40:54, 101
2022-09-12T10:45:45, 110
2022-09-12T10:50:42, 165
2022-09-12T10:55:49, 99
2022-09-12T11:00:05, 106
2022-09-12T11:05:30, 101
2022-09-12T11:10:14, 96
2022-09-12T11:15:12, 103
2022-09-12T11:20:35, 96
2022-09-12T11:25:09, 98
2022-09-12T11:30:58, 106
2022-09-12T11:35:48, 99
2022-09-12T11:40:43, 95
2022-09-12T11:45:43, 97
2022-09-12T11:50:23, 105
2022-09-12T11:55:13, 97
2022-09-12T12:00:12, 98
2022-09-12T12:05:17, 97
2022-09-12T12:10:08, 100
2022-09-12T12:15:20, 98
2022-09-12T12:20:17, 91
2022-09-12T12:25:36, 95
2022-09-12T12:30:25, 95
2022-09-12T12:35:49, 106
2022-09-12T12:40:53, 104
2022-09-12T12:45:42, 102
2022-09-12T12:50:10, 97
2022-09-12T12:55:35, 95
2022-09-12T13:00:01, 97
2022-09-12T13:05:09, 94
2022-09-12T13:10:46, 112
2022-09-12T13:15:06, 88
2022-09-12T13:20:14, 102
2022-09-12T13:25:07, 93
2022-09-12T13:30:22, 99
2022-09-12T13:35:25, 95
2022-09-12T13:40:05, 94
2022-09-12T13:45:07, 94
2022-09-12T13:50:26, 108
2022-09-12T13:55:44, 99
2022-09-12T14:00:01, 96
2022-09-12T14:05:52, 102
2022-09-12T14:10:07, 100
2022-09-12T14:15:37, 103
2022-09-12T14:20:36, 90
2022-09-12T14:25:10, 101
2022-09-12T14:30:02, 103
2022-09-12T14:35:43, 91
2022-09-12T14:40:25, 102
2022-09-12T14:45:47, 108
2022-09-12T14:50:44, 99
2022-09-12T14:55:30, 104
2022-09-12T15:00:50, 103
2022-09-12T15:05:07, 96
2022-09-12T15:10:34, 100
2022-09-12T15:15:09, 92
2022-09-12T15:20:38, 97
2022-09-12T15:25:13, 101
2022-09-12T15:30:37, 103
2022-09-12T15:35:54, 100
2022-09-12T15:40:53, 103
2022-09-12T15:45:21, 94
2022-09-12T15:50:19, 99
2022-09-12T15:55:58, 100
2022-09-12T16:00:16, 109
2022-09-12T16:05:43, 98
2022-09-12T16:10:11, 169
2022-09-12T16:15:25, 100
2022-09-12T16:20:07, 95
2022-09-12T16:25:34, 100
2022-09-12T16:30:50, 98
2022-09-12T16:35:26, 91
2022-09-12T16:40:29, 99
2022-09-12T16:45:09, 98
2022-09-12T16:50:09, 91
2022-09-12T16:55:54, 99
2022-09-12T17:00:50, 107
2022-09-12T17:05:10, 102
2022-09-12T17:10:13, 103
2022-09-12T17:15:50, 93
2022-09-12T17:20:43, 102
2022-09-12T17:25:46, 100
2022-09-12T17:30:52, 102
2022-09-12T17:35:52, 102
2022-09-12T17:40:49, 93
2022-09-12T17:45:23, 99
2022-09-12T17:50:41, 96
2022-09-12T17:55:28, 99
2022-09-12T18:00:13, 95
2022-09-12T18:05:22, 106
2022-09-12T18:10:55, 95
2022-09-12T18:15:46, 95
2022-09-12T18:20:34, 100
2022-09-12T18:25:42, 94
2022-09-12T18:30:35, 97
2022-09-12T18:35:23, 95
2022-09-12T18:40:14, 107
2022-09-12T18:45:23, 103
2022-09-12T18:50:48, 99
2022-09-12T18:55:37, 98
2022-09-12T19:00:30, 104
2022-09-12T19:05:46, 102
2022-09-12T19:10:31, 102
2022-09-12T19:15:35, 99
2022-09-12T19:20:43, 91
2022-09-12T19:25:07, 99
2022-09-12T19:30:18, 97
2022-09-12T19:35:31, 103
2022-09-12T19:40:06, 105
2022-09-12T19:45:15, 96
2022-09-12T19:50:35, 102
2022-09-12T19:55:57, 108
2022-09-12T20:00:37, 96
2022-09-12T20:05:54, 108
2022-09-12T20:10:16, 95
2022-09-12T20:15:54, 100
2022-09-12T20:20:43, 99
2022-09-12T20:25:01, 100
2022-09-12T20:30:38, 95
2022-09-12T20:35:09, 97
2022-09-12T20:40:57, 96
2022-09-12T20:45:03, 101
2022-09-12T20:50:23, 101
2022-09-12T20:55:05, 111
2022-09-12T21:00:00, 106
2022-09-12T21:05:06, 97
2022-09-12T21:10:02, 101
2022-09-12T21:15:07, 104
2022-09-12T21:20:55, 100
2022-09-12T21:25:49, 99
2022-09-12T21:30:23, 100
2022-09-12T21:35:48, 104
2022-09-12T21:40:32, 95
2022-09-12T21:45:36, 98
2022-09-12T21:50:58, 102
2022-09-12T21:55:39, 101
2022-09-12T22:00:06, 101
2022-09-12T22:05:08, 98
2022-09-12T22:10:18, 104
2022-09-12T22:15:56, 110
2022-09-12T22:20:06, 102
2022-09-12T22:25:32, 99
2022-09-12T22:30:47, 103
2022-09-12T22:35:51, 97
2022-09-12T22:40:14, 96
2022-09-12T22:45:42, 100
2022-09-12T22:50:31, 87
2022-09-12T22:55:35, 94
2022-09-12T23:00:58, 98
2022-09-12T23:05:25, 93
2022-09-12T23:10:51, 94
2022-09-12T23:15:12, 97
2022-09-12T23:20:24, 91
2022-09-12T23:25:52, 97
2022-09-12T23:30:47, 97
2022-09-12T23:35:50, 100
2022-09-12T23:40:14, 105
2022-09-12T23:45:09, 100
2022-09-12T23:50:22, 100
2022-09-12T23:55:12, 100
2022-09-13T00:00:37, 101
2022-09-13T00:05:33, 94
2022-09-13T00:10:04, 99
2022-09-13T00:15:45, 101
2022-09-13T00:20:46, 93
2022-09-13T00:25:19, 104
2022-09-13T00:30:40, 105
2022-09-13T00:35:04, 96
2022-09-13T00:40:10, 98
2022-09-13T00:45:11, 95
2022-09-13T00:50:52, 103
